run_id,fast_period,slow_period,crossover_threshold_pips,stop_loss_pips,take_profit_pips,trailing_stop_activation_pips,trailing_stop_distance_pips,dmi_enabled,dmi_period,dmi_minimum_difference,stoch_enabled,stoch_period_k,stoch_period_d,stoch_bullish_threshold,stoch_bearish_threshold,trend_filter_enabled,trend_bar_spec,trend_fast_period,trend_slow_period,entry_timing_enabled,entry_timing_bar_spec,entry_timing_method,entry_timing_timeout_bars,bar_spec,total_pnl,sharpe_ratio,win_rate,max_drawdown,trade_count,avg_winner,avg_loser,profit_factor,expectancy,rejected_signals_count,status,error_message,backtest_duration_seconds,output_directory,consecutive_losses
347,42,270,0.35,25,60,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,111.79259061813354,logs\backtest_results\EUR-USD_20251104_223859_733820,15
348,42,270,0.35,25,60,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,111.58164763450623,logs\backtest_results\EUR-USD_20251104_223900_149965,15
350,42,270,0.35,25,60,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-2204.65,-0.008,0.2910958904109589,0.0,292,595.574235294118,-255.2099516908211,0.0,-7.550171232876513,181767,completed,,114.084303855896,logs\backtest_results\EUR-USD_20251104_224032_006754,15
351,42,270,0.35,25,75,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,113.86015105247498,logs\backtest_results\EUR-USD_20251104_224032_733101,13
356,42,270,0.35,25,75,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,113.79382038116455,logs\backtest_results\EUR-USD_20251104_224036_509367,13
357,42,270,0.35,25,75,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,114.11580467224121,logs\backtest_results\EUR-USD_20251104_224041_130923,13
358,42,270,0.35,25,75,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,114.02200198173523,logs\backtest_results\EUR-USD_20251104_224041_689034,13
361,42,270,0.35,25,75,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,113.88334941864014,logs\backtest_results\EUR-USD_20251104_224050_640344,13
362,42,270,0.35,25,75,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.53559708595276,logs\backtest_results\EUR-USD_20251104_224052_633357,13
363,42,270,0.35,25,75,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.20477819442749,logs\backtest_results\EUR-USD_20251104_224052_871593,13
364,42,270,0.35,25,75,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.5599205493927,logs\backtest_results\EUR-USD_20251104_224224_932587,13
365,42,270,0.35,25,75,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.29137969017029,logs\backtest_results\EUR-USD_20251104_224225_503219,13
366,42,270,0.35,25,75,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.46909999847412,logs\backtest_results\EUR-USD_20251104_224229_847529,13
367,42,270,0.35,25,75,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,111.55866169929504,logs\backtest_results\EUR-USD_20251104_224232_838886,13
368,42,270,0.35,25,75,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,111.30586290359497,logs\backtest_results\EUR-USD_20251104_224233_610021,13
369,42,270,0.35,25,75,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.44474720954895,logs\backtest_results\EUR-USD_20251104_224242_133181,13
371,42,270,0.35,25,75,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.14180517196655,logs\backtest_results\EUR-USD_20251104_224244_635501,13
370,42,270,0.35,25,75,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,112.70587849617004,logs\backtest_results\EUR-USD_20251104_224245_107088,13
372,42,270,0.35,25,75,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,113.04108953475952,logs\backtest_results\EUR-USD_20251104_224418_301718,13
373,42,270,0.35,25,75,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,114.43353629112244,logs\backtest_results\EUR-USD_20251104_224420_278279,13
374,42,270,0.35,25,75,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,114.10447978973389,logs\backtest_results\EUR-USD_20251104_224422_542816,13
375,42,270,0.35,25,75,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,5826.48,0.065,0.2801724137931034,0.0,232,744.5684615384613,-254.9129940119758,0.0,25.114137931034573,186172,completed,,113.45293259620667,logs\backtest_results\EUR-USD_20251104_224426_603906,13
401,42,270,0.35,30,40,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,116.50356125831604,logs\backtest_results\EUR-USD_20251104_224430_771382,10
407,42,270,0.35,30,40,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,113.37983226776123,logs\backtest_results\EUR-USD_20251104_224438_056667,10
408,42,270,0.35,30,40,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,114.4294786453247,logs\backtest_results\EUR-USD_20251104_224439_577535,10
406,42,270,0.35,30,40,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,121.41005086898804,logs\backtest_results\EUR-USD_20251104_224444_039414,10
411,42,270,0.35,30,40,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,119.54257321357727,logs\backtest_results\EUR-USD_20251104_224617_380914,10
412,42,270,0.35,30,40,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,120.4510715007782,logs\backtest_results\EUR-USD_20251104_224619_745360,10
413,42,270,0.35,30,40,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,119.20771646499634,logs\backtest_results\EUR-USD_20251104_224622_304793,10
414,42,270,0.35,30,40,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,120.6985399723053,logs\backtest_results\EUR-USD_20251104_224626_861765,10
415,42,270,0.35,30,40,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,121.63608121871948,logs\backtest_results\EUR-USD_20251104_224630_756635,10
416,42,270,0.35,30,40,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,122.57025814056396,logs\backtest_results\EUR-USD_20251104_224640_152216,10
417,42,270,0.35,30,40,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,122.48406171798706,logs\backtest_results\EUR-USD_20251104_224641_485770,10
418,42,270,0.35,30,40,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,126.60767984390259,logs\backtest_results\EUR-USD_20251104_224650_517010,10
419,42,270,0.35,30,40,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,117.46965789794922,logs\backtest_results\EUR-USD_20251104_224815_486055,10
420,42,270,0.35,30,40,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,119.46603393554688,logs\backtest_results\EUR-USD_20251104_224820_505314,10
421,42,270,0.35,30,40,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,118.15265464782715,logs\backtest_results\EUR-USD_20251104_224820_822571,10
423,42,270,0.35,30,40,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,116.63465881347656,logs\backtest_results\EUR-USD_20251104_224827_987652,10
422,42,270,0.35,30,40,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,121.312415599823,logs\backtest_results\EUR-USD_20251104_224828_242586,10
424,42,270,0.35,30,40,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,115.61399435997009,logs\backtest_results\EUR-USD_20251104_224836_810154,10
425,42,270,0.35,30,40,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-5381.79,-0.032,0.4133738601823708,0.0,329,394.59852941176484,-305.94398963730555,0.0,-16.35802431610927,177255,completed,,115.5884325504303,logs\backtest_results\EUR-USD_20251104_224838_140588,10
426,42,270,0.35,30,50,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,116.02944254875183,logs\backtest_results\EUR-USD_20251104_224846_539032,10
431,42,270,0.35,30,50,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,116.42986750602722,logs\backtest_results\EUR-USD_20251104_225012_244619,10
432,42,270,0.35,30,50,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,117.15415668487549,logs\backtest_results\EUR-USD_20251104_225017_564660,10
433,42,270,0.35,30,50,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,117.3701503276825,logs\backtest_results\EUR-USD_20251104_225018_092172,10
436,42,270,0.35,30,50,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,115.66063618659973,logs\backtest_results\EUR-USD_20251104_225024_462317,10
437,42,270,0.35,30,50,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,116.36525702476501,logs\backtest_results\EUR-USD_20251104_225025_326504,10
438,42,270,0.35,30,50,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,117.10066676139832,logs\backtest_results\EUR-USD_20251104_225033_519868,10
439,42,270,0.35,30,50,20,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,116.2896077632904,logs\backtest_results\EUR-USD_20251104_225034_420120,10
440,42,270,0.35,30,50,20,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,120.65553712844849,logs\backtest_results\EUR-USD_20251104_225048_281313,10
441,42,270,0.35,30,50,25,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,113.62161087989807,logs\backtest_results\EUR-USD_20251104_225206_033618,10
442,42,270,0.35,30,50,25,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,112.96289348602295,logs\backtest_results\EUR-USD_20251104_225211_149965,10
443,42,270,0.35,30,50,25,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,112.8717188835144,logs\backtest_results\EUR-USD_20251104_225211_590401,10
444,42,270,0.35,30,50,25,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,113.30204176902771,logs\backtest_results\EUR-USD_20251104_225217_877652,10
445,42,270,0.35,30,50,25,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,114.64252352714539,logs\backtest_results\EUR-USD_20251104_225219_970829,10
446,42,270,0.35,30,50,30,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,112.25884652137756,logs\backtest_results\EUR-USD_20251104_225226_101321,10
447,42,270,0.35,30,50,30,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,113.52300214767456,logs\backtest_results\EUR-USD_20251104_225228_339501,10
448,42,270,0.35,30,50,30,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,115.65197849273682,logs\backtest_results\EUR-USD_20251104_225243_924061,10
449,42,270,0.35,30,50,30,15,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,113.2267234325409,logs\backtest_results\EUR-USD_20251104_225359_187187,10
451,42,270,0.35,30,60,10,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-6541.04,-0.053,0.3107569721115538,0.0,251,594.5712820512823,-305.8820809248553,0.0,-26.059920318724895,187791,completed,,115.35548853874207,logs\backtest_results\EUR-USD_20251104_225406_142868,15
456,42,270,0.35,30,60,15,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-6541.04,-0.053,0.3107569721115538,0.0,251,594.5712820512823,-305.8820809248553,0.0,-26.059920318724895,187791,completed,,113.93260383605957,logs\backtest_results\EUR-USD_20251104_225411_802076,15
457,42,270,0.35,30,60,15,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-6541.04,-0.053,0.3107569721115538,0.0,251,594.5712820512823,-305.8820809248553,0.0,-26.059920318724895,187791,completed,,113.5414707660675,logs\backtest_results\EUR-USD_20251104_225413_094090,15
450,42,270,0.35,30,50,30,18,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-637.62,0.009,0.37906137184115524,0.0,277,494.5943809523812,-305.63970930232574,0.0,-2.3018772563176912,182562,completed,,127.4465754032135,logs\backtest_results\EUR-USD_20251104_225418_264363,10
461,42,270,0.35,30,60,20,8,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-6541.04,-0.053,0.3107569721115538,0.0,251,594.5712820512823,-305.8820809248553,0.0,-26.059920318724895,187791,completed,,113.70166945457458,logs\backtest_results\EUR-USD_20251104_225421_755785,15
458,42,270,0.35,30,60,15,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-6541.04,-0.053,0.3107569721115538,0.0,251,594.5712820512823,-305.8820809248553,0.0,-26.059920318724895,187791,completed,,116.40172743797302,logs\backtest_results\EUR-USD_20251104_225422_781542,15
462,42,270,0.35,30,60,20,10,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-6541.04,-0.053,0.3107569721115538,0.0,251,594.5712820512823,-305.8820809248553,0.0,-26.059920318724895,187791,completed,,114.11037397384644,logs\backtest_results\EUR-USD_20251104_225437_664253,15
463,42,270,0.35,30,60,20,12,True,14,0.0,True,14,3,30,70,False,1-HOUR-MID-EXTERNAL,20,50,False,5-MINUTE-MID-EXTERNAL,pullback,10,1-MINUTE-MID-EXTERNAL,-6541.04,-0.053,0.3107569721115538,0.0,251,594.5712820512823,-305.8820809248553,0.0,-26.059920318724895,187791,completed,,120.2819492816925,logs\backtest_results\EUR-USD_20251104_225559_284765,15
